"Year","sex","Age","length","type"
1998,"Female",34,103.30000000000001,"DFO - 5A"
1998,"Female",28,102.4,"DFO - 5A"
1998,"Female",14,112.80000000000001,"DFO - 5A"
1998,"Female",33,100.2,"DFO - 5A"
1998,"Female",25,92.2,"DFO - 5A"
1998,"Female",14,115.10000000000001,"DFO - 5A"
1998,"Female",38,99.5,"DFO - 5A"
1998,"Female",20,102.5,"DFO - 5A"
1998,"Female",27,101.80000000000001,"DFO - 5A"
1998,"Female",24,109.60000000000001,"DFO - 5A"
1998,"Female",35,99,"DFO - 5A"
1998,"Female",20,116.9,"DFO - 5A"
1998,"Female",26,105.80000000000001,"DFO - 5A"
1998,"Female",29,108.30000000000001,"DFO - 5A"
1998,"Female",14,112.5,"DFO - 5A"
1998,"Female",31,89.60000000000001,"DFO - 5A"
1998,"Female",28,105.2,"DFO - 5A"
1998,"Female",20,97,"DFO - 5A"
1998,"Female",15,108.30000000000001,"DFO - 5A"
1998,"Female",21,97.60000000000001,"DFO - 5A"
1998,"Female",20,88.10000000000001,"DFO - 3D"
1998,"Female",18,80.4,"DFO - 3D"
1998,"Female",15,86,"DFO - 3D"
1998,"Female",24,87.9,"DFO - 3D"
1998,"Female",22,86.80000000000001,"DFO - 3D"
1998,"Female",34,86.5,"DFO - 3D"
1998,"Female",32,95.10000000000001,"DFO - 3D"
1998,"Female",17,76,"DFO - 3D"
1998,"Female",25,81.30000000000001,"DFO - 3D"
1998,"Female",27,80.9,"DFO - 3D"
1998,"Female",19,100.4,"DFO - 3D"
1998,"Female",30,87.4,"DFO - 3D"
1998,"Female",22,93.4,"DFO - 3D"
1998,"Female",28,90.2,"DFO - 3D"
1998,"Female",33,89.5,"DFO - 3D"
1998,"Female",32,101.30000000000001,"DFO - 3D"
1998,"Female",27,101.5,"DFO - 3D"
1998,"Female",20,89,"DFO - 3D"
1998,"Female",21,77.30000000000001,"DFO - 3D"
1998,"Female",18,82.9,"DFO - 3D"
1998,"Female",27,91.5,"DFO - 3D"
1998,"Female",24,85.5,"DFO - 3D"
1998,"Female",27,85.10000000000001,"DFO - 3D"
1998,"Female",28,85.60000000000001,"DFO - 3D"
1998,"Female",26,77.9,"DFO - 3D"
1998,"Female",29,89.60000000000001,"DFO - 3D"
1998,"Female",26,69.5,"DFO - 3D"
1998,"Female",28,90.2,"DFO - 3D"
1998,"Male",23,79.60000000000001,"DFO - 3D"
1998,"Female",12,62.900000000000006,"DFO - 3D"
1998,"Female",26,91.5,"DFO - 3D"
1998,"Female",30,90.5,"DFO - 3D"
1998,"Female",9,77.10000000000001,"DFO - 3D"
1998,"Female",16,79.9,"DFO - 3D"
1998,"Female",32,94.60000000000001,"DFO - 3D"
1998,"Female",19,71.4,"DFO - 3D"
1998,"Female",19,75.60000000000001,"DFO - 3D"
1998,"Female",24,75.2,"DFO - 3D"
1998,"Female",33,86,"DFO - 3D"
1998,"Female",18,90.2,"DFO - 3D"
1998,"Female",15,72.60000000000001,"DFO - 3D"
1998,"Male",28,89.5,"DFO - 3D"
1998,"Female",22,101.4,"DFO - 3D"
1998,"Female",19,80.5,"DFO - 3D"
1998,"Female",19,66,"DFO - 3D"
1998,"Female",23,90.2,"DFO - 3D"
1998,"Female",22,73.10000000000001,"DFO - 3D"
1998,"Female",19,82.30000000000001,"DFO - 3D"
1998,"Female",21,78.2,"DFO - 3D"
1998,"Female",20,71,"DFO - 5D"
1998,"Male",19,74.5,"DFO - 5D"
1998,"Female",16,73.5,"DFO - 5D"
1998,"Male",9,74,"DFO - 5D"
1998,"Female",20,78,"DFO - 5D"
1998,"Male",17,74,"DFO - 5D"
1998,"Female",22,91,"DFO - 5D"
1998,"Female",24,85,"DFO - 5D"
1998,"Female",19,71,"DFO - 5D"
1998,"Male",24,76.5,"DFO - 5D"
1998,"Male",22,75,"DFO - 5D"
1998,"Male",16,71,"DFO - 5D"
1998,"Male",18,79,"DFO - 5D"
1998,"Female",25,79.5,"DFO - 5D"
1998,"Female",18,74.5,"DFO - 5D"
1998,"Female",25,87,"DFO - 5D"
1998,"Male",23,76,"DFO - 5D"
1998,"Female",16,66,"DFO - 5D"
1998,"Female",18,67,"DFO - 5D"
1998,"Male",15,71,"DFO - 5D"
1998,"Female",15,73.5,"DFO - 5D"
1998,"Male",17,73.5,"DFO - 5D"
1998,"Female",29,73.5,"DFO - 5D"
1998,"Male",13,71,"DFO - 5D"
1998,"Female",21,72.5,"DFO - 5D"
1998,"Female",30,78,"DFO - 5D"
1998,"Male",25,87,"DFO - 5D"
1998,"Male",15,72,"DFO - 5D"
1998,"Male",14,74,"DFO - 5D"
1998,"Female",18,73,"DFO - 5D"
1998,"Male",15,70,"DFO - 5D"
1998,"Female",19,73.5,"DFO - 5D"
1998,"Female",18,76,"DFO - 5D"
1998,"Male",20,71,"DFO - 5D"
1998,"Female",15,70,"DFO - 5D"
1998,"Female",10,67,"DFO - 5D"
1998,"Male",22,82.5,"DFO - 5D"
1998,"Female",19,89.5,"DFO - 5D"
1998,"Male",16,73.5,"DFO - 5D"
1998,"Male",22,77,"DFO - 5D"
1998,"Male",13,73,"DFO - 5D"
1998,"Male",11,70.5,"DFO - 5D"
1998,"Male",25,74.5,"DFO - 5D"
1998,"Male",19,74,"DFO - 5D"
1998,"Female",12,64.5,"DFO - 5D"
1998,"Male",26,77,"DFO - 5D"
1998,"Female",14,76,"DFO - 5D"
1998,"Male",10,77,"DFO - 5D"
1998,"Female",18,76,"DFO - 5D"
1998,"Female",18,74.5,"DFO - 5D"
1998,"Female",24,70.5,"DFO - 5D"
1998,"Female",15,76.5,"DFO - 5D"
1998,"Male",23,72,"DFO - 5D"
1998,"Male",19,70,"DFO - 5D"
1998,"Female",23,83,"DFO - 5D"
1998,"Male",25,76.2,"DFO - 3C"
1998,"Male",22,84.5,"DFO - 3C"
1998,"Male",28,88.80000000000001,"DFO - 3C"
1998,"Female",21,70.2,"DFO - 3C"
1998,"Male",27,75.60000000000001,"DFO - 3C"
1998,"Male",15,70.9,"DFO - 3C"
1998,"Male",34,84.5,"DFO - 3C"
1998,"Male",23,73.4,"DFO - 3C"
1998,"Male",18,82,"DFO - 3C"
1998,"Male",27,79.2,"DFO - 3C"
1998,"Male",21,78.60000000000001,"DFO - 3C"
1998,"Male",28,85.10000000000001,"DFO - 3C"
1998,"Male",10,71.5,"DFO - 3C"
1998,"Male",15,71.3,"DFO - 3C"
1998,"Male",29,77.9,"DFO - 3C"
1998,"Male",26,81,"DFO - 3C"
1998,"Male",23,88.5,"DFO - 3C"
1998,"Male",16,80.10000000000001,"DFO - 3C"
1998,"Male",26,79.9,"DFO - 3C"
1998,"Male",22,79.60000000000001,"DFO - 3C"
1998,"Male",31,88.5,"DFO - 3C"
1998,"Male",34,86.9,"DFO - 3C"
1998,"Male",26,79.10000000000001,"DFO - 3C"
1998,"Male",28,79.2,"DFO - 3C"
1998,"Male",26,61.6,"DFO - 3C"
1998,"Male",30,88.10000000000001,"DFO - 3C"
1998,"Male",20,78.10000000000001,"DFO - 3C"
1998,"Male",31,83.7,"DFO - 3C"
1998,"Male",28,76.10000000000001,"DFO - 3C"
1998,"Male",24,77.9,"DFO - 3C"
1998,"Male",36,80,"DFO - 3C"
1998,"Male",25,80.4,"DFO - 3C"
1998,"Male",20,87.30000000000001,"DFO - 3C"
1998,"Male",25,75.9,"DFO - 3C"
1998,"Male",28,85.7,"DFO - 3C"
1998,"Male",22,83,"DFO - 3C"
1998,"Male",16,76.9,"DFO - 3C"
1998,"Male",26,78.5,"DFO - 3C"
1998,"Male",24,78.80000000000001,"DFO - 3C"
1998,"Male",22,73.60000000000001,"DFO - 3C"
1998,"Male",33,78.7,"DFO - 3C"
1998,"Male",27,80.5,"DFO - 3C"
1998,"Male",24,81.2,"DFO - 3C"
1998,"Male",20,89,"DFO - 3C"
1998,"Male",33,82.60000000000001,"DFO - 3C"
1998,"Male",25,80.60000000000001,"DFO - 3C"
1998,"Male",25,77.9,"DFO - 3C"
1998,"Male",21,84.2,"DFO - 3C"
1998,"Male",23,74.60000000000001,"DFO - 3C"
1998,"Male",24,67.5,"DFO - 3C"
1998,"Male",27,79.10000000000001,"DFO - 3C"
1998,"Male",37,77.9,"DFO - 3C"
1998,"Male",15,78.5,"DFO - 5B"
1998,"Male",32,85.5,"DFO - 5B"
1998,"Male",21,83.80000000000001,"DFO - 5B"
1998,"Male",21,82.9,"DFO - 5B"
1998,"Male",25,81.5,"DFO - 5B"
1998,"Male",31,81.60000000000001,"DFO - 5B"
1998,"Male",12,81.7,"DFO - 5B"
1998,"Male",24,86.9,"DFO - 5B"
1998,"Male",16,81.80000000000001,"DFO - 5B"
1998,"Male",29,78.30000000000001,"DFO - 5B"
1998,"Male",23,82.10000000000001,"DFO - 5B"
1998,"Male",25,83,"DFO - 5B"
1998,"Male",26,80.80000000000001,"DFO - 5B"
1998,"Male",24,83.80000000000001,"DFO - 5B"
1998,"Male",15,86.10000000000001,"DFO - 5B"
1998,"Male",30,85.60000000000001,"DFO - 5B"
1998,"Male",30,81.9,"DFO - 5B"
1998,"Male",22,86.10000000000001,"DFO - 5B"
1998,"Male",23,83.30000000000001,"DFO - 5B"
1998,"Male",21,88,"DFO - 5B"
1998,"Male",24,83.4,"DFO - 5B"
1998,"Male",28,86.7,"DFO - 5B"
1998,"Male",22,85.30000000000001,"DFO - 5B"
1998,"Male",33,85.80000000000001,"DFO - 5B"
1998,"Male",17,88.7,"DFO - 5B"
1998,"Male",15,83.10000000000001,"DFO - 5B"
1998,"Male",34,78.10000000000001,"DFO - 5B"
1998,"Male",26,83.80000000000001,"DFO - 5B"
1998,"Male",29,89.7,"DFO - 5B"
1998,"Male",22,80.9,"DFO - 5B"
1998,"Male",24,77.80000000000001,"DFO - 5B"
1998,"Male",24,80.7,"DFO - 5B"
1998,"Male",19,85.9,"DFO - 5B"
1998,"Male",20,88.5,"DFO - 5B"
1998,"Male",32,79.30000000000001,"DFO - 5B"
1998,"Male",17,83.7,"DFO - 5B"
1998,"Male",33,88.80000000000001,"DFO - 5B"
1998,"Male",20,88.10000000000001,"DFO - 5B"
1998,"Male",28,87.10000000000001,"DFO - 5B"
1998,"Male",24,93.10000000000001,"DFO - 5B"
1998,"Male",18,92.80000000000001,"DFO - 5B"
2000,"Male",21,73.9,"DFO - 5D"
2000,"Male",15,58.7,"DFO - 5D"
2000,"Male",8,66.2,"DFO - 5D"
2000,"Male",13,74.2,"DFO - 5D"
2000,"Female",11,58.300000000000004,"DFO - 5D"
2000,"Female",16,60.5,"DFO - 5D"
2000,"Female",8,62.2,"DFO - 5D"
2000,"Female",21,62.7,"DFO - 5D"
2000,"Male",10,54.800000000000004,"DFO - 5D"
2000,"Male",11,57.300000000000004,"DFO - 5D"
2000,"Female",20,59.6,"DFO - 5D"
2000,"Female",19,66.10000000000001,"DFO - 5D"
2000,"Male",6,51,"DFO - 5D"
2000,"Female",20,66.4,"DFO - 5D"
2000,"Female",17,64.8,"DFO - 5D"
2000,"Female",16,63.2,"DFO - 5D"
2000,"Male",4,53.1,"DFO - 5D"
2000,"Male",10,59.800000000000004,"DFO - 5D"
2000,"Female",6,58.400000000000006,"DFO - 5D"
2000,"Male",8,57.800000000000004,"DFO - 5D"
2000,"Female",17,67.10000000000001,"DFO - 5D"
2000,"Male",15,65.8,"DFO - 5D"
2000,"Male",20,66.3,"DFO - 5D"
2000,"Male",7,57,"DFO - 5D"
2000,"Male",19,81.4,"DFO - 5D"
2000,"Female",13,59.2,"DFO - 5D"
2000,"Male",12,59.300000000000004,"DFO - 5D"
2000,"Male",16,74,"DFO - 5D"
2000,"Female",11,77.60000000000001,"DFO - 5D"
2000,"Female",15,69.60000000000001,"DFO - 5D"
2000,"Female",21,72,"DFO - 5D"
2000,"Female",19,72.5,"DFO - 5D"
2000,"Female",10,61.300000000000004,"DFO - 5D"
2000,"Male",8,58.300000000000004,"DFO - 5D"
2000,"Male",13,78.4,"DFO - 5D"
2000,"Female",19,68,"DFO - 5D"
2000,"Male",10,51,"DFO - 5D"
2000,"Male",34,79.60000000000001,"DFO - 5D"
2000,"Female",13,58.1,"DFO - 5D"
2000,"Male",13,59.800000000000004,"DFO - 5D"
2000,"Male",21,72.4,"DFO - 5D"
2000,"Female",20,66.60000000000001,"DFO - 5D"
2000,"Female",12,56.2,"DFO - 5D"
2000,"Male",19,64.5,"DFO - 5D"
2000,"Female",10,55.900000000000006,"DFO - 5D"
2000,"Male",14,68.9,"DFO - 5D"
2000,"Male",15,80,"DFO - 5D"
2000,"Male",14,59.400000000000006,"DFO - 5D"
2000,"Female",14,68.9,"DFO - 5D"
2000,"Male",8,62.2,"DFO - 5D"
2000,"Female",7,52.7,"DFO - 5D"
2000,"Male",15,65.3,"DFO - 5D"
2000,"Male",13,66.4,"DFO - 5D"
2000,"Male",20,70.60000000000001,"DFO - 5D"
2000,"Male",16,88.60000000000001,"DFO - 5D"
2000,"Male",20,68.8,"DFO - 5D"
2000,"Female",16,73.5,"DFO - 5D"
2000,"Female",21,84.10000000000001,"DFO - 5D"
2004,"Female",17,102.2,"DFO - 3C"
2004,"Male",21,77.10000000000001,"DFO - 3C"
2004,"Male",16,61.900000000000006,"DFO - 3C"
2004,"Female",24,100.5,"DFO - 3C"
2004,"Female",19,102.5,"DFO - 3C"
2004,"Male",27,77.2,"DFO - 3C"
2004,"Female",17,105,"DFO - 3C"
2004,"Male",22,80.2,"DFO - 3C"
2004,"Male",16,68.9,"DFO - 3C"
2004,"Female",23,105.4,"DFO - 3C"
2004,"Female",17,112.80000000000001,"DFO - 3C"
2004,"Female",33,107.5,"DFO - 3C"
2004,"Male",24,86.5,"DFO - 3C"
2004,"Female",38,105.4,"DFO - 3C"
2004,"Male",17,58,"DFO - 3C"
2004,"Female",25,107.2,"DFO - 3C"
2004,"Female",16,111.10000000000001,"DFO - 3C"
2004,"Female",17,59.6,"DFO - 3C"
2004,"Female",19,87.2,"DFO - 3C"
2004,"Female",32,107,"DFO - 3C"
2004,"Male",16,70,"DFO - 3C"
2004,"Female",16,115,"DFO - 3C"
2004,"Female",15,58.5,"DFO - 3C"
2004,"Female",18,108.5,"DFO - 3C"
2004,"Male",22,62.7,"DFO - 3C"
2004,"Female",25,105,"DFO - 3C"
2004,"Female",15,103.5,"DFO - 3C"
2004,"Male",16,61.900000000000006,"DFO - 3C"
2004,"Female",32,107.5,"DFO - 3C"
2004,"Female",28,107.5,"DFO - 3C"
2004,"Female",13,107.5,"DFO - 3C"
2004,"Male",19,63.900000000000006,"DFO - 3C"
2004,"Male",7,56.400000000000006,"DFO - 3C"
2004,"Female",23,103.5,"DFO - 3C"
2004,"Male",19,71,"DFO - 3C"
2004,"Female",23,107,"DFO - 3C"
2004,"Male",9,64,"DFO - 3C"
2004,"Female",29,100.5,"DFO - 3C"
2004,"Female",15,110.2,"DFO - 3C"
2004,"Female",21,106.5,"DFO - 3C"
2004,"Male",14,66,"DFO - 3C"
2004,"Female",25,100,"DFO - 3C"
2004,"Female",15,66.60000000000001,"DFO - 3C"
2004,"Female",29,87,"DFO - 3C"
2004,"Male",14,63.2,"DFO - 3C"
2004,"Female",14,113.5,"DFO - 3C"
2004,"Male",16,64.60000000000001,"DFO - 3C"
2004,"Female",25,108,"DFO - 3C"
2004,"Female",27,102,"DFO - 3C"
2004,"Female",18,114.5,"DFO - 3C"
2004,"Male",20,68,"DFO - 3C"
2004,"Female",16,100.60000000000001,"DFO - 3C"
2004,"Female",10,56.800000000000004,"DFO - 3C"
2004,"Female",22,103.9,"DFO - 3C"
2004,"Female",13,66,"DFO - 3C"
2004,"Female",26,104,"DFO - 3C"
2004,"Female",27,107.2,"DFO - 3C"
2004,"Male",14,64.5,"DFO - 3C"
2004,"Female",23,107.4,"DFO - 3C"
2004,"Male",6,60.5,"DFO - 3C"
2004,"Female",15,110.9,"DFO - 3C"
2004,"Male",8,53,"DFO - 3C"
2004,"Female",22,109.5,"DFO - 3C"
2004,"Female",23,99,"DFO - 3C"
2004,"Male",17,66.5,"DFO - 3C"
2004,"Female",22,98.2,"DFO - 3C"
2004,"Female",15,103.10000000000001,"DFO - 3C"
2004,"Female",17,109.2,"DFO - 3C"
2004,"Female",13,56,"DFO - 3C"
2004,"Male",21,66.5,"DFO - 3C"
2004,"Female",21,101.80000000000001,"DFO - 3C"
2004,"Female",14,108.2,"DFO - 3C"
2004,"Male",18,63.6,"DFO - 3C"
2004,"Female",18,107.2,"DFO - 3C"
2004,"Female",14,98,"DFO - 3C"
2004,"Male",18,67,"DFO - 3C"
2004,"Female",28,100.2,"DFO - 3C"
2004,"Female",19,84,"DFO - 3C"
2004,"Male",17,63.2,"DFO - 3C"
2004,"Female",19,107.5,"DFO - 3C"
2004,"Female",21,95.2,"DFO - 3C"
2004,"Male",7,53,"DFO - 3C"
2004,"Male",16,62.400000000000006,"DFO - 3C"
2004,"Male",22,67.5,"DFO - 3C"
2004,"Female",12,57.800000000000004,"DFO - 3C"
2004,"Male",14,78.60000000000001,"DFO - 3C"
2004,"Male",21,65.60000000000001,"DFO - 3C"
2004,"Male",18,61.5,"DFO - 3C"
2004,"Female",13,59,"DFO - 3C"
2004,"Female",22,74.9,"DFO - 3C"
2004,"Male",14,67.7,"DFO - 3C"
2004,"Female",19,66.2,"DFO - 3C"
2004,"Male",16,64.5,"DFO - 3C"
2004,"Male",12,64.5,"DFO - 3C"
2004,"Female",12,54,"DFO - 3C"
2004,"Male",17,64,"DFO - 3C"
2004,"Male",12,61.400000000000006,"DFO - 3C"
2004,"Female",6,52.5,"DFO - 3C"
2004,"Male",12,58.5,"DFO - 3C"
2004,"Male",20,89.5,"DFO - 3C"
2004,"Male",29,77,"DFO - 3C"
2004,"Male",20,60,"DFO - 3C"
2004,"Male",22,70.9,"DFO - 3C"
2004,"Male",22,77,"DFO - 3C"
2004,"Male",12,60.5,"DFO - 3C"
2004,"Male",18,63.5,"DFO - 3C"
2004,"Male",16,60.7,"DFO - 3C"
2004,"Male",15,70.4,"DFO - 3C"
2004,"Male",15,71.2,"DFO - 3C"
2004,"Female",20,58.7,"DFO - 3C"
2004,"Male",17,70.5,"DFO - 3C"
2004,"Male",18,66.10000000000001,"DFO - 3C"
2004,"Female",18,65.2,"DFO - 3C"
2006,"Male",21,61.1,"DFO - 3C"
2006,"Male",41,78.10000000000001,"DFO - 3C"
2006,"Male",31,80.5,"DFO - 3C"
2006,"Male",23,79.2,"DFO - 3C"
2006,"Male",25,78,"DFO - 3C"
2006,"Male",19,89.9,"DFO - 3C"
2006,"Female",26,74,"DFO - 3C"
2006,"Male",21,84,"DFO - 3C"
2006,"Male",32,83.5,"DFO - 3C"
2006,"Male",25,67.60000000000001,"DFO - 3C"
2006,"Male",19,78,"DFO - 3C"
2006,"Male",28,79.60000000000001,"DFO - 3C"
2006,"Female",17,65.8,"DFO - 3C"
2006,"Female",12,70.4,"DFO - 3C"
2006,"Male",17,62.400000000000006,"DFO - 3C"
2006,"Male",17,62,"DFO - 3C"
2006,"Male",15,65.10000000000001,"DFO - 3C"
2006,"Female",20,74.60000000000001,"DFO - 3C"
2006,"Male",21,68.5,"DFO - 3C"
2006,"Male",24,69.5,"DFO - 3C"
2006,"Female",16,68.10000000000001,"DFO - 3C"
2006,"Male",27,73.10000000000001,"DFO - 3C"
2006,"Female",24,75.10000000000001,"DFO - 3C"
2006,"Male",26,80.9,"DFO - 3C"
2006,"Male",20,86.30000000000001,"DFO - 3C"
2006,"Female",16,68,"DFO - 3C"
2006,"Male",20,81,"DFO - 3C"
2006,"Male",12,67.10000000000001,"DFO - 3C"
2006,"Male",10,65.10000000000001,"DFO - 3C"
2006,"Female",16,57.1,"DFO - 3C"
2006,"Male",1,59.900000000000006,"DFO - 3C"
2006,"Female",16,59.900000000000006,"DFO - 3C"
2006,"Female",12,57.7,"DFO - 3C"
2006,"Female",5,54.400000000000006,"DFO - 3C"
2006,"Male",12,54.900000000000006,"DFO - 3C"
2006,"Female",9,59.800000000000004,"DFO - 3C"
2006,"Male",4,63.2,"DFO - 3C"
2006,"Male",14,66.8,"DFO - 3C"
2006,"Female",24,68.10000000000001,"DFO - 3C"
2006,"Male",23,73.8,"DFO - 3C"
2007,"Female",17,81.10000000000001,"DFO - 3C"
2007,"Female",25,88.5,"DFO - 3C"
2007,"Female",28,79,"DFO - 3C"
2007,"Female",30,92.5,"DFO - 3C"
2007,"Female",33,93,"DFO - 3C"
2007,"Female",22,79.5,"DFO - 3C"
2007,"Female",22,83.30000000000001,"DFO - 3C"
2007,"Female",20,79.7,"DFO - 3C"
2007,"Female",24,91.5,"DFO - 3C"
2007,"Female",22,95,"DFO - 3C"
2007,"Female",31,93.5,"DFO - 3C"
2007,"Female",32,92.60000000000001,"DFO - 3C"
2007,"Female",24,94.30000000000001,"DFO - 3C"
2007,"Female",36,79.80000000000001,"DFO - 3C"
2007,"Female",33,89.30000000000001,"DFO - 3C"
2007,"Female",28,79.60000000000001,"DFO - 3C"
2007,"Female",22,86.10000000000001,"DFO - 3C"
2007,"Female",32,89.10000000000001,"DFO - 3C"
2007,"Female",19,76.10000000000001,"DFO - 3C"
2007,"Female",27,96.2,"DFO - 3C"
2007,"Female",18,91.30000000000001,"DFO - 3C"
2007,"Female",27,84.5,"DFO - 3C"
2007,"Female",21,71.10000000000001,"DFO - 3C"
2007,"Female",24,90.2,"DFO - 3C"
2007,"Female",30,92.9,"DFO - 3C"
2007,"Female",33,85.2,"DFO - 3C"
2007,"Female",3,51,"DFO - 3C"
2007,"Female",23,69.2,"DFO - 3C"
2007,"Female",32,91.9,"DFO - 3C"
2007,"Female",30,99.80000000000001,"DFO - 3C"
2007,"Female",21,74.60000000000001,"DFO - 3C"
2007,"Female",9,55.300000000000004,"DFO - 3C"
2007,"Female",10,63.7,"DFO - 3C"
2007,"Female",6,50.6,"DFO - 3C"
2007,"Female",22,91.30000000000001,"DFO - 3C"
2007,"Female",27,85.5,"DFO - 3C"
2007,"Female",4,46.300000000000004,"DFO - 3C"
2007,"Female",24,88,"DFO - 3C"
2007,"Female",22,81.80000000000001,"DFO - 3C"
2007,"Female",7,53,"DFO - 3C"
2007,"Female",3,60.300000000000004,"DFO - 3C"
2007,"Female",24,73.5,"DFO - 3C"
2007,"Female",21,77,"DFO - 3C"
2007,"Female",19,102,"DFO - 3C"
2007,"Female",22,108.5,"DFO - 3C"
2007,"Female",28,89.60000000000001,"DFO - 3C"
2007,"Female",6,69.5,"DFO - 3C"
2007,"Female",4,62,"DFO - 3C"
2007,"Female",5,40,"DFO - 3C"
2007,"Female",13,71.4,"DFO - 3C"
2007,"Female",11,64.60000000000001,"DFO - 3C"
2007,"Female",24,94.5,"DFO - 3C"
2007,"Female",19,70.2,"DFO - 3C"
2007,"Female",17,74,"DFO - 3C"
2007,"Female",15,64.60000000000001,"DFO - 3C"
2007,"Female",17,72.9,"DFO - 3C"
2007,"Female",7,59,"DFO - 3C"
2007,"Female",23,83,"DFO - 3C"
2007,"Female",13,72.60000000000001,"DFO - 3C"
2007,"Female",17,82.30000000000001,"DFO - 3C"
2007,"Female",17,76,"DFO - 3C"
2007,"Female",3,46,"DFO - 3C"
2007,"Female",3,46.2,"DFO - 3C"
2007,"Female",1,27,"DFO - 3C"
2007,"Female",2,35.5,"DFO - 3C"
2007,"Female",6,48,"DFO - 3C"
2007,"Female",6,44.5,"DFO - 3C"
2007,"Female",13,100.80000000000001,"DFO - 3C"
2007,"Female",27,95.2,"DFO - 3C"
2007,"Female",23,103.60000000000001,"DFO - 3C"
2007,"Female",17,85.5,"DFO - 3C"
2007,"Female",21,96.2,"DFO - 3C"
2007,"Female",3,44.300000000000004,"DFO - 3C"
2007,"Female",17,80.4,"DFO - 3C"
2007,"Female",18,75.3,"DFO - 3C"
2007,"Female",24,82.5,"DFO - 3C"
2007,"Female",20,82.80000000000001,"DFO - 3C"
2007,"Female",10,58.1,"DFO - 3C"
2007,"Female",17,82.10000000000001,"DFO - 3C"
2007,"Female",22,72.9,"DFO - 3C"
2007,"Female",24,75.60000000000001,"DFO - 3C"
2007,"Female",16,68.7,"DFO - 3C"
2007,"Female",21,86.10000000000001,"DFO - 3C"
2007,"Female",23,67,"DFO - 3C"
2007,"Female",12,71.2,"DFO - 3C"
2007,"Female",20,71.60000000000001,"DFO - 3C"
2007,"Female",13,69.3,"DFO - 3C"
2007,"Female",21,73.7,"DFO - 3C"
2007,"Female",22,87.30000000000001,"DFO - 3C"
2007,"Female",10,66.8,"DFO - 3C"
2007,"Female",27,75.3,"DFO - 3C"
2007,"Female",3,35.4,"DFO - 3C"
2007,"Female",6,49.400000000000006,"DFO - 3C"
2007,"Female",21,98.30000000000001,"DFO - 3C"
2007,"Female",21,102.4,"DFO - 3C"
2007,"Female",6,51.400000000000006,"DFO - 3C"
2007,"Female",32,102,"DFO - 3C"
2007,"Female",20,105.80000000000001,"DFO - 3C"
2007,"Female",19,97.10000000000001,"DFO - 3C"
2007,"Female",27,96.10000000000001,"DFO - 3C"
2007,"Female",17,107.10000000000001,"DFO - 3C"
2007,"Female",25,101.10000000000001,"DFO - 3C"
2007,"Female",12,107,"DFO - 3C"
2007,"Female",25,98.60000000000001,"DFO - 3C"
2007,"Female",23,89.10000000000001,"DFO - 3C"
2007,"Female",9,51.1,"DFO - 3C"
2007,"Female",7,53.6,"DFO - 3C"
2007,"Female",10,58.800000000000004,"DFO - 3C"
2007,"Female",19,77,"DFO - 3C"
2007,"Female",36,85.2,"DFO - 3C"
2007,"Female",32,80.2,"DFO - 3D"
2007,"Female",17,76.5,"DFO - 3D"
2007,"Female",27,98.10000000000001,"DFO - 3D"
2007,"Female",23,94.10000000000001,"DFO - 3D"
2007,"Female",17,110.5,"DFO - 3D"
2007,"Female",30,104.10000000000001,"DFO - 3D"
2007,"Female",16,86.7,"DFO - 5B"
2007,"Female",4,43,"DFO - 5B"
2007,"Female",17,104,"DFO - 5B"
2007,"Female",18,109,"DFO - 5B"
2007,"Female",8,42.5,"DFO - 5B"
2007,"Female",37,98.10000000000001,"DFO - 5B"
2007,"Female",23,107,"DFO - 5B"
2007,"Female",22,111,"DFO - 5B"
2007,"Female",18,113.2,"DFO - 5B"
2007,"Female",20,103.30000000000001,"DFO - 5B"
2007,"Female",21,106,"DFO - 3C"
2007,"Female",2,37,"DFO - 3C"
2007,"Female",3,37,"DFO - 3C"
2007,"Female",4,44,"DFO - 3C"
2007,"Female",5,42,"DFO - 3C"
2007,"Female",7,48,"DFO - 3C"
2007,"Female",1,42,"DFO - 3C"
2007,"Female",0,36,"DFO - 3C"
2007,"Female",28,71.10000000000001,"DFO - 5B"
2007,"Female",24,64.4,"DFO - 5B"
2007,"Female",23,76.10000000000001,"DFO - 5B"
2007,"Female",16,63.1,"DFO - 5B"
2007,"Female",15,64.10000000000001,"DFO - 5B"
2007,"Female",19,73.2,"DFO - 5B"
2007,"Female",12,64.5,"DFO - 5B"
2007,"Female",21,67.60000000000001,"DFO - 5B"
2007,"Female",27,69.5,"DFO - 5B"
2007,"Female",10,59.5,"DFO - 5B"
2007,"Female",18,67.60000000000001,"DFO - 5B"
2007,"Female",20,65.5,"DFO - 5B"
2007,"Female",16,58.6,"DFO - 5B"
2007,"Female",18,68.60000000000001,"DFO - 5B"
2007,"Female",12,66.60000000000001,"DFO - 5B"
2007,"Female",12,61.400000000000006,"DFO - 5B"
2007,"Female",25,70,"DFO - 5B"
2007,"Female",24,73.10000000000001,"DFO - 5B"
2007,"Female",18,72.8,"DFO - 5B"
2007,"Female",15,68.2,"DFO - 5B"
2007,"Female",21,78.10000000000001,"DFO - 5B"
2007,"Female",18,61.800000000000004,"DFO - 5B"
2007,"Female",20,71.3,"DFO - 5B"
2007,"Female",12,63.6,"DFO - 5B"
2007,"Female",7,58.6,"DFO - 5B"
